DATE/TIME(America/Asuncion),Flow Rate Prop. BR,Flow Rate Prop. CNT,Flow Rate Prop. STB,Trip Volume Prop. BR,Trip Volume Prop. CNT,Trip Volume Prop. STB,Flow Rate Gen. 1,Flow Rate Gen. 2,Trip Volume Gen. 1,Trip Volume Gen. 2,RPM Prop. BR,RPM Prop. CNT,RPM Prop. STB,TK 1 BR,TK 2 BR,TK 3 BR,TK Diario BR,TK 1 STB,TK 2 STB,TK 3 STB,TK Diario STB,RPM Gen. 1,RPM Gen. 2,Latitud,Longitud,Velocidad,Flow Carga Diario,Flow Carga Barcaza,Carga Diario,Carga Barcaza,Remanencia Total,Caudalímetros Total,Horas Maquina Prop. BR,Horas Maquina Prop. CNT,Horas Maquina Prop. STB,Horas Maquina Gen. 1,Horas Maquina Gen. 2,Presion Comb. Prop. BR,Presion Comb. Prop. CNT,Presion Comb. Prop. STB,Presion Comb. Gen. 1,Presion Comb. Gen. 2,Presion Aceite Prop. BR,Presion Aceite Prop. CNT,Presion Aceite Prop. STB,Presion Aceite Gen. 1,Presion Aceite Gen. 2,Temp. Refrig. Prop. BR,Temp. Refrig. Prop. CNT,Temp. Refrig. Prop. STB,Temp. Refrig. Gen. 1,Temp. Refrig. Gen. 2,Temp. Aceite Prop. BR,Temp. Aceite Prop. CNT,Temp. Aceite Prop. STB,Temp. Aceite Gen. 1,Temp. Aceite Gen. 2,% Carga Motor Prop. BR,% Carga Motor Prop. STB,% Carga Motor Prop. CNT,% Carga Motor Gen. 1,% Carga Motor Gen. 2,Voltaje Alt. Prop. BR,Voltaje Alt. Prop. CNT,Voltaje Alt. Prop. STB,Voltaje Alt. Gen. 1,Voltaje Alt. Gen. 2,TK Gen. Aux,Flow Rate Gen. Aux,Trip Volume Gen. Aux
14-04-2025 10:56:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.5,1905.0,6243.0,,,,32765.76,24000.329499999996,21245.354,7999.536799999999,31560.210499999997,23054.842999999997,22249.448000000004,7702.4144,,,-33.91482925415039,-58.94476318359375,0.08135292211387796,0.0,0.0,843807.0,13241.0,170577.8962,1092645.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 11:06:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6244.0,,,,32856.776,24194.436,21309.106,7999.536799999999,31560.210499999997,23054.842999999997,22185.696,7702.4144,,,-33.91482162475586,-58.94475173950195,0.0880556087274168,0.0,0.0,843807.0,13241.0,170863.0187,1092646.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 11:17:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6245.0,,,,32856.776,24100.5135,21309.106,7999.536799999999,31560.210499999997,23054.842999999997,22249.448000000004,7702.4144,,,-33.9147834777832,-58.94478225708008,0.06642438274472648,0.0,0.0,843807.0,13241.0,170832.84819999998,1092647.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 11:27:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,4.7,1905.0,6246.0,,,,32856.776,24100.5135,21309.106,7999.536799999999,31560.210499999997,23054.842999999997,22185.696,7684.2,,,-33.91476821899414,-58.94474792480469,0.008055139629366301,0.0,0.0,843807.0,13241.0,170750.88179999997,1092648.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 11:37:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.1,1905.0,6247.0,,,,32856.776,24100.5135,21309.106,7999.536799999999,31560.210499999997,23054.842999999997,22249.448000000004,7684.2,,,-33.91476821899414,-58.94474792480469,0.0,0.0,0.0,843807.0,13241.0,170814.63379999998,1092649.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 11:47:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6248.0,,,,32856.776,24100.5135,21309.106,7999.536799999999,31560.210499999997,23054.842999999997,22249.448000000004,7684.2,,,-33.91480255126953,-58.94477844238281,0.16645122998203457,0.0,0.0,843807.0,13241.0,170814.63379999998,1092650.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 11:57:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.2,1905.0,6249.0,,,,32856.776,24100.5135,21372.857999999997,7981.3224,31560.210499999997,23054.842999999997,22185.696,7684.2,,,-33.91476058959961,-58.94483184814453,0.07933392450031689,0.0,0.0,843807.0,13241.0,170796.41939999998,1092651.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 12:08:04,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6250.0,,,,32942.1035,24194.436,21309.106,7999.536799999999,31651.1785,23054.842999999997,22249.448000000004,7702.4144,,,-33.914756774902344,-58.9448127746582,0.0,0.0,0.0,843807.0,13241.0,171103.06619999997,1092652.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 12:18:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.6,1905.0,6251.0,,,,32856.776,24100.5135,21309.106,7981.3224,31560.210499999997,23054.842999999997,22185.696,7665.985600000001,,,-33.91478729248047,-58.94477081298828,0.07641776401450692,0.0,0.0,843807.0,13241.0,170714.45299999998,1092653.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
14-04-2025 12:28:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.1,1905.0,6251.0,,,,32856.776,24100.5135,21372.857999999997,7963.108,31560.210499999997,22954.659,22185.696,7684.2,,,-33.91484069824219,-58.94474792480469,0.032220558347715825,0.0,0.0,843807.0,13241.0,170678.021,1092653.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 12:38:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.1,1905.0,6252.0,,,,32856.776,24100.5135,21309.106,7981.3224,31560.210499999997,23054.842999999997,22249.448000000004,7684.2,,,-33.91489028930664,-58.94477081298828,0.1830662284499875,0.0,0.0,843807.0,13241.0,170796.41939999998,1092654.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 12:48:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6253.0,,,,32856.776,24100.5135,21245.354,7963.108,31651.1785,23155.027,22249.448000000004,7684.2,,,-33.91486740112305,-58.94470977783203,0.13646271880166674,0.0,0.0,843807.0,13241.0,170905.605,1092655.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 12:58:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,4.6,1905.0,6254.0,,,,32856.776,24100.5135,21309.106,7963.108,31651.1785,23155.027,22249.448000000004,7684.2,,,-33.914825439453125,-58.94475555419922,0.06593415919843909,0.0,0.0,843807.0,13241.0,170969.357,1092656.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 13:09:07,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.5,1905.0,6255.0,,,,32856.776,24000.329499999996,21245.354,7963.108,31651.1785,23054.842999999997,22249.448000000004,7684.2,,,-33.91476058959961,-58.94463348388672,0.07641776401450692,0.0,0.0,843807.0,13241.0,170705.237,1092657.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 13:19:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6256.0,,,,32856.776,24100.5135,21245.354,7963.108,31651.1785,23054.842999999997,22249.448000000004,7665.985600000001,,,-33.91474914550781,-58.94472122192383,0.03321219141480059,0.0,0.0,843807.0,13241.0,170787.2066,1092658.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 13:29:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6257.0,,,,32856.776,24100.5135,21245.354,7946.031999999999,31651.1785,23054.842999999997,22249.448000000004,7665.985600000001,,,-33.914730072021484,-58.94464111328125,0.0,0.0,0.0,843807.0,13241.0,170770.1306,1092659.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 13:39:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.2,1905.0,6258.0,,,,32856.776,24100.5135,21245.354,7946.031999999999,31651.1785,23054.842999999997,22249.448000000004,7665.985600000001,,,-33.914772033691406,-58.9446907043457,0.1627058443126306,0.0,0.0,843807.0,13241.0,170770.1306,1092660.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 13:48:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.1,1905.0,6258.0,,,,32856.776,24100.5135,21245.354,7946.031999999999,31651.1785,23155.027,22249.448000000004,7665.985600000001,,,-33.91474151611328,-58.94465255737305,0.0,0.0,0.0,843807.0,13241.0,170870.3146,1092660.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,806.5301999999999,0.0,62.0
14-04-2025 13:58:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.1,1905.0,6259.0,,,,32856.776,24000.329499999996,21245.354,7946.031999999999,31651.1785,23054.842999999997,22249.448000000004,7665.985600000001,,,-33.9147834777832,-58.94466018676758,0.0,0.0,0.0,843807.0,13241.0,170669.9466,1092661.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 14:09:09,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,6.6,1905.0,6260.0,,,,32856.776,24100.5135,21245.354,7946.031999999999,31651.1785,23155.027,22249.448000000004,7665.985600000001,,,-33.91478729248047,-58.94465255737305,0.07933392450031689,0.0,0.0,843807.0,13241.0,170870.3146,1092662.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 14:19:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.1,1905.0,6261.0,,,,32856.776,24000.329499999996,21245.354,7946.031999999999,31651.1785,23054.842999999997,22185.696,7665.985600000001,,,-33.91476821899414,-58.94469451904297,0.0,0.0,0.0,843807.0,13241.0,170606.1946,1092663.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,806.5301999999999,0.0,62.0
14-04-2025 14:29:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,4.7,1905.0,6262.0,,,,32856.776,24100.5135,21309.106,7946.031999999999,31560.210499999997,23054.842999999997,22185.696,7647.771200000001,,,-33.91486740112305,-58.944644927978516,0.12888223356061268,0.0,0.0,843807.0,13241.0,170660.94819999998,1092664.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 14:39:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.4,1905.0,6263.0,,,,32856.776,24100.5135,21309.106,7946.031999999999,31560.210499999997,23054.842999999997,22185.696,7647.771200000001,,,-33.91484832763672,-58.944786071777344,0.08787119894854181,0.0,0.0,843807.0,13241.0,170660.94819999998,1092665.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,806.5301999999999,0.0,62.0
14-04-2025 14:49:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.5,1905.0,6264.0,,,,32856.776,24194.436,21309.106,7946.031999999999,31560.210499999997,23155.027,22249.448000000004,7665.985600000001,,,-33.914817810058594,-58.944759368896484,0.0254725880331272,0.0,0.0,843807.0,13241.0,170937.0211,1092666.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,810.6461999999999,0.0,62.0
14-04-2025 14:59:11,,,,382618.92577625555,355847.57341903023,346030.83897484606,0.0,5.3,1905.0,6265.0,,,,32942.1035,24194.436,21309.106,7946.031999999999,31560.210499999997,23054.842999999997,22185.696,7647.771200000001,,,-33.914939880371094,-58.94468688964844,0.0988191971427517,0.0,0.0,843807.0,13241.0,170840.19819999998,1092667.338170132,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,814.9680000000001,0.0,62.0
