DATE/TIME(America/Asuncion),Flow Rate Carga Diario BR,Carga Diario BR,Carga Diario STB,Flow Rate Carga Diario STB,RPM Prop. BR,RPM Prop. STB,Flow Rate Prop. BR,Flow Rate Prop. STB,Flow Rate Gen. Proa,Flow Rate Gen. Popa,Trip Volume Prop. BR,Trip Volume Prop. STB,Trip Volume Gen. Proa,Trip Volume Gen. Popa,Velocidad,Latitud,Longitud,TK 1 BR,TK 2 BR,TK 3 BR,TK 5 Centro BR,TK 6 Centro BR,TK Diario BR,TK 1 STB,TK 2 STB,TK 3 STB,TK 4 STB,TK 5 Centro STB,TK 6 Centro STB,TK Diario STB,Flow Rate Gen. Aux,Trip Volume Gen. Aux,Horas Máquina Prop. BR [On],Horas Máquina Prop. BR [Off],Horas Máquina Prop. STB [On],Horas Máquina Prop. STB [Off],Horas Máquina Gen. Proa [On],Horas Máquina Gen. Proa [Off],Horas Máquina Gen. Popa [On],Horas Máquina Gen. Popa [Off],Horas Máquina Gen. Aux [On],Horas Máquina Gen. Aux [Off],Caudalímetro Total,Remanencia Total,Horas Máquina Prop. BR,Horas Máquina Prop. STB,TK 4 BR,Horas Máquina Gen. Proa,Horas Máquina Gen. Popa,Horas Máquina Gen. Aux,Velocidad (Km/h),Status Prop. BR,Status Prop. STB,TK Generadores,Flow Carga Generadores,Carga Generadores
25-03-2025 22:06:28,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.18000000000000002,-26.9337026,-58.466257,11059.97596,8953.000699999999,60.403679999999994,42330.8682,1193.35,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2852.1376,0.0,0.0,2086435.0,3355613.0,2020603.0,3421462.0,0.0,5441685.0,0.0,5442067.0,472314.0,4906414.0,295967.0,110098.43261999999,579.5652777777777,561.2786111111111,503.57127999999994,0.0,0.0,131.19833333333332,,0.0,0.0,818.5199999999999,0.0,17886.0
25-03-2025 22:16:43,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336601,-58.4663043,11059.97596,8970.197339999999,60.403679999999994,42627.486600000004,1193.35,2689.8351999999995,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3356213.0,2020603.0,3422062.0,0.0,5442285.0,0.0,5442667.0,472314.0,4907014.0,295967.0,110068.41851999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,818.5199999999999,0.0,17886.0
25-03-2025 22:26:55,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.933693,-58.4662941,11059.97596,8970.197339999999,134.2304,42233.89680000001,1193.35,2684.1776,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2471.2225999999996,2852.1376,0.0,0.0,2086435.0,3356753.0,2020603.0,3422662.0,0.0,5442885.0,0.0,5443267.0,472314.0,4907614.0,295967.0,109629.92604,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,821.76,0.0,17886.0
25-03-2025 22:36:12,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.933679,-58.4663063,11059.97596,8970.197339999999,60.403679999999994,42233.89680000001,1193.35,2689.8351999999995,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2852.1376,0.0,0.0,2086435.0,3357413.0,2020603.0,3423202.0,0.0,5443425.0,0.0,5443867.0,472314.0,4908154.0,295967.0,109855.78012,579.5652777777777,561.2786111111111,323.49673999999993,0.0,0.0,131.19833333333332,,0.0,0.0,818.5199999999999,0.0,17886.0
25-03-2025 22:46:26,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336748,-58.466274,11059.97596,8970.197339999999,134.2304,42330.8682,1193.35,2689.8351999999995,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27752.244000000002,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3358013.0,2020603.0,3423862.0,0.0,5444085.0,0.0,5444467.0,472314.0,4908814.0,295967.0,109744.09423999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,818.5199999999999,0.0,17886.0
25-03-2025 22:56:38,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.108,-26.9336773,-58.466286,11033.627,8970.197339999999,60.403679999999994,42233.89680000001,1193.35,2695.1391999999996,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3358613.0,2020603.0,3424462.0,0.0,5444685.0,0.0,5445067.0,472314.0,4909414.0,295967.0,109653.78376,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,815.28,0.0,17886.0
25-03-2025 23:06:58,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.18000000000000002,-26.933682,-58.4662845,11033.627,8970.197339999999,60.403679999999994,42233.89680000001,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3359213.0,2020603.0,3425062.0,0.0,5445285.0,0.0,5445667.0,472314.0,4910014.0,295967.0,109710.34816000001,579.5652777777777,561.2786111111111,323.49673999999993,0.0,0.0,131.19833333333332,,0.0,0.0,815.28,0.0,17886.0
25-03-2025 23:17:13,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.933705,-58.4662615,11033.627,8953.000699999999,60.403679999999994,42330.8682,1193.35,2695.1391999999996,1676.4424,8312.503200000001,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2852.1376,0.0,0.0,2086435.0,3359873.0,2020603.0,3425722.0,0.0,5445945.0,0.0,5446327.0,472314.0,4910674.0,295967.0,109590.08476,579.5652777777777,561.2786111111111,33.46518,0.0,0.0,131.19833333333332,,0.0,0.0,812.04,0.0,17886.0
25-03-2025 23:26:26,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.25200000000000006,-26.9337241,-58.466253,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3360413.0,2020603.0,3426262.0,0.0,5446485.0,0.0,5446867.0,472314.0,4911214.0,295967.0,109619.39031999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,812.04,0.0,17886.0
25-03-2025 23:36:41,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9337545,-58.46624,11033.627,8953.000699999999,60.403679999999994,42330.8682,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3361013.0,2020603.0,3426862.0,0.0,5447085.0,0.0,5447467.0,472314.0,4911814.0,295967.0,109716.36171999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,812.04,0.0,17886.0
25-03-2025 23:46:54,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.14400000000000002,-26.9338071,-58.4662295,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3361613.0,2020603.0,3427462.0,0.0,5447685.0,0.0,5448067.0,472314.0,4912414.0,295967.0,109335.79686,579.5652777777777,561.2786111111111,33.46518,0.0,0.0,131.19833333333332,,0.0,0.0,808.8,0.0,17886.0
25-03-2025 23:57:08,0.0,153180.0,146205.0,0.0,0.0,0.0,0.8,0.0,,,150909.0,127172.0,,,0.216,-26.9338341,-58.4661711,11033.627,8953.000699999999,60.403679999999994,42330.8682,1193.35,2695.1391999999996,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3362213.0,2020603.0,3428062.0,0.0,5448285.0,0.0,5448667.0,472314.0,4913014.0,295967.0,109733.55851999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,808.8,0.0,17886.0
26-03-2025 00:07:23,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.108,-26.933759,-58.4662356,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3362873.0,2020603.0,3428722.0,0.0,5448945.0,0.0,5449327.0,472314.0,4913674.0,295967.0,109335.79686,579.5652777777777,561.2786111111111,33.46518,0.0,0.0,131.19833333333332,,0.0,0.0,805.56,0.0,17886.0
26-03-2025 00:17:36,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336981,-58.4662621,11033.627,8953.000699999999,60.403679999999994,42131.2212,1136.0692,2684.1776,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2841.176,0.0,0.0,2086435.0,3363473.0,2020603.0,3429322.0,0.0,5449545.0,0.0,5449927.0,472314.0,4914274.0,295967.0,109296.81342000002,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,808.8,0.0,17886.0
26-03-2025 00:26:49,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9337326,-58.4662675,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2689.8351999999995,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3364013.0,2020603.0,3429862.0,0.0,5450085.0,0.0,5450467.0,472314.0,4914814.0,295967.0,109295.71286000001,579.5652777777777,561.2786111111111,33.46518,0.0,0.0,131.19833333333332,,0.0,0.0,805.56,0.0,17886.0
26-03-2025 00:37:04,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9337098,-58.4662795,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2684.1776,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2852.1376,0.0,0.0,2086435.0,3364613.0,2020603.0,3430462.0,0.0,5450685.0,0.0,5451067.0,472314.0,4915414.0,295967.0,109450.53462000002,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,805.56,0.0,17886.0
26-03-2025 00:47:21,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.108,-26.9336656,-58.4663108,11033.627,8970.197339999999,60.403679999999994,42131.2212,1193.35,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3365273.0,2020603.0,3431122.0,0.0,5451345.0,0.0,5451727.0,472314.0,4916074.0,295967.0,109365.05566,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,802.2,0.0,17886.0
26-03-2025 00:57:34,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336934,-58.4663181,11007.27804,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2689.8351999999995,1676.4424,8312.503200000001,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3365873.0,2020603.0,3431722.0,0.0,5451945.0,0.0,5452327.0,472314.0,4916674.0,295967.0,109234.97030000002,579.5652777777777,561.2786111111111,33.46518,0.0,0.0,131.19833333333332,,0.0,0.0,802.2,0.0,17886.0
26-03-2025 01:07:49,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.933709,-58.4662968,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2689.8351999999995,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3366473.0,2020603.0,3432322.0,0.0,5452545.0,0.0,5452927.0,472314.0,4917274.0,295967.0,109295.71286000001,579.5652777777777,561.2786111111111,33.46518,0.0,0.0,131.19833333333332,,0.0,0.0,799.08,0.0,17886.0
26-03-2025 01:17:02,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9337016,-58.4662838,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2689.8351999999995,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3367013.0,2020603.0,3432862.0,0.0,5453085.0,0.0,5453467.0,472314.0,4917814.0,295967.0,109295.71286000001,579.5652777777777,561.2786111111111,33.46518,0.0,0.0,131.19833333333332,,0.0,0.0,799.08,0.0,17886.0
26-03-2025 01:27:17,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336788,-58.4662763,11033.627,8953.000699999999,60.403679999999994,42330.8682,1193.35,2695.1391999999996,1676.4424,8312.503200000001,60.404399999999995,63.74400000000001,27752.244000000002,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3367673.0,2020603.0,3433522.0,0.0,5453745.0,0.0,5454127.0,472314.0,4918474.0,295967.0,110133.0752,579.5652777777777,561.2786111111111,683.64582,0.0,0.0,131.19833333333332,,0.0,0.0,799.08,0.0,17886.0
26-03-2025 01:37:32,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.0,-26.9336694,-58.4662933,11033.627,8953.000699999999,60.403679999999994,42131.2212,1136.0692,2689.8351999999995,1676.4424,8312.503200000001,60.404399999999995,63.74400000000001,27656.3521,2409.2035,2841.176,0.0,0.0,2086435.0,3368273.0,2020603.0,3434122.0,0.0,5454345.0,0.0,5454727.0,472314.0,4919074.0,295967.0,109172.18552000001,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,799.08,0.0,17886.0
26-03-2025 01:47:47,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336413,-58.4662751,11033.627,8953.000699999999,60.403679999999994,42724.458000000006,1136.0692,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2409.2035,2841.176,0.0,0.0,2086435.0,3368873.0,2020603.0,3434722.0,0.0,5454945.0,0.0,5455327.0,472314.0,4919674.0,295967.0,109980.04362000001,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,799.08,0.0,17886.0
26-03-2025 01:57:59,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336425,-58.4662548,11033.627,8953.000699999999,60.403679999999994,42131.2212,1136.0692,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3369473.0,2020603.0,3435322.0,0.0,5455545.0,0.0,5455927.0,472314.0,4920274.0,295967.0,109290.57822,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,799.08,0.0,17886.0
26-03-2025 02:08:17,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.0,-26.9336469,-58.4662858,11033.627,8953.000699999999,60.403679999999994,42131.2212,1083.5618000000002,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27656.3521,2409.2035,2846.48,0.0,0.0,2086435.0,3370133.0,2020603.0,3435982.0,0.0,5456205.0,0.0,5456587.0,472314.0,4920934.0,295967.0,109142.17892,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,795.8399999999998,0.0,17886.0
26-03-2025 02:17:29,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.9336408,-58.4662815,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3370673.0,2020603.0,3436522.0,0.0,5456745.0,0.0,5457127.0,472314.0,4921474.0,295967.0,109393.25382000001,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,792.4800000000001,0.0,17886.0
26-03-2025 02:27:45,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336499,-58.4662708,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3371273.0,2020603.0,3437122.0,0.0,5457345.0,0.0,5457727.0,472314.0,4922074.0,295967.0,109397.81595999999,579.5652777777777,561.2786111111111,33.46518,0.0,0.0,131.19833333333332,,0.0,0.0,792.4800000000001,0.0,17886.0
26-03-2025 02:37:59,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.216,-26.9336093,-58.4663238,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2689.8351999999995,1676.4424,8312.503200000001,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3371873.0,2020603.0,3437722.0,0.0,5457945.0,0.0,5458327.0,472314.0,4922674.0,295967.0,109376.05702000002,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,792.4800000000001,0.0,17886.0
26-03-2025 02:48:14,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.9336058,-58.4663005,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3372533.0,2020603.0,3438382.0,0.0,5458605.0,0.0,5458987.0,472314.0,4923334.0,295967.0,109512.55372,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,792.4800000000001,0.0,17886.0
26-03-2025 02:58:29,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.108,-26.9336341,-58.4663056,11059.97596,8970.197339999999,60.403679999999994,42233.89680000001,1193.35,2689.8351999999995,1676.4424,8346.896799999999,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3373133.0,2020603.0,3438982.0,0.0,5459205.0,0.0,5459587.0,472314.0,4923934.0,295967.0,109686.57082000001,579.5652777777777,561.2786111111111,323.49673999999993,0.0,0.0,131.19833333333332,,0.0,0.0,792.4800000000001,0.0,17886.0
26-03-2025 03:08:43,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.25200000000000006,-26.9335966,-58.4662846,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3373733.0,2020603.0,3439582.0,0.0,5459805.0,0.0,5460187.0,472314.0,4924534.0,295967.0,109393.25382000001,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,789.24,0.0,17886.0
26-03-2025 03:17:55,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.216,-26.9336376,-58.4663928,11059.97596,8970.197339999999,60.403679999999994,42233.89680000001,1193.35,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3374273.0,2020603.0,3440122.0,0.0,5460345.0,0.0,5460727.0,472314.0,4925074.0,295967.0,109657.63191999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,789.24,0.0,17886.0
26-03-2025 03:28:09,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.9336355,-58.4663123,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2689.8351999999995,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2409.2035,2846.48,0.0,0.0,2086435.0,3374873.0,2020603.0,3440722.0,0.0,5460945.0,0.0,5461327.0,472314.0,4925674.0,295967.0,109494.78642,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,789.24,0.0,17886.0
26-03-2025 03:38:24,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.933609,-58.4663341,11059.97596,8970.197339999999,134.2304,42131.2212,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2409.2035,2846.48,0.0,0.0,2086435.0,3375533.0,2020603.0,3441382.0,0.0,5461605.0,0.0,5461987.0,472314.0,4926334.0,295967.0,109747.36174,579.5652777777777,561.2786111111111,323.49673999999993,0.0,0.0,131.19833333333332,,0.0,0.0,789.24,0.0,17886.0
26-03-2025 03:48:37,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.9336711,-58.466327,11033.627,8953.000699999999,60.403679999999994,42330.8682,1245.8573999999999,2700.7968,1676.4424,8329.7,60.404399999999995,63.74400000000001,27949.668499999996,2471.2225999999996,2852.1376,0.0,0.0,2086435.0,3376133.0,2020603.0,3441982.0,0.0,5462205.0,0.0,5462587.0,472314.0,4926934.0,295967.0,109876.07621999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,786.0,0.0,17886.0
26-03-2025 03:58:50,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.108,-26.9336643,-58.466306,11059.97596,8970.197339999999,60.403679999999994,42233.89680000001,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3376733.0,2020603.0,3442582.0,0.0,5462805.0,0.0,5463187.0,472314.0,4927534.0,295967.0,109662.93591999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,786.0,0.0,17886.0
26-03-2025 04:09:05,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.108,-26.9336274,-58.466319,11033.627,8953.000699999999,60.403679999999994,42131.2212,1136.0692,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2841.176,0.0,0.0,2086435.0,3377333.0,2020603.0,3443182.0,0.0,5463405.0,0.0,5463787.0,472314.0,4928134.0,295967.0,109290.57822000001,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,782.64,0.0,17886.0
26-03-2025 04:18:17,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.036000000000000004,-26.933646,-58.4663066,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3377933.0,2020603.0,3443782.0,0.0,5464005.0,0.0,5464387.0,472314.0,4928734.0,295967.0,109517.85772,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,782.64,0.0,17886.0
26-03-2025 04:28:32,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.9336163,-58.4663248,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3378533.0,2020603.0,3444382.0,0.0,5464605.0,0.0,5464987.0,472314.0,4929334.0,295967.0,109619.39031999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,782.64,0.0,17886.0
26-03-2025 04:38:45,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.9336391,-58.4663081,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1136.0692,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2846.48,0.0,0.0,2086435.0,3379133.0,2020603.0,3444982.0,0.0,5465205.0,0.0,5465587.0,472314.0,4929934.0,295967.0,109398.55782000002,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,779.5199999999999,0.0,17886.0
26-03-2025 04:48:59,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.25200000000000006,-26.933609,-58.4663638,11033.627,8953.000699999999,60.403679999999994,42131.2212,1136.0692,2695.1391999999996,1676.4424,8312.503200000001,60.404399999999995,63.74400000000001,27752.244000000002,2409.2035,2841.176,0.0,0.0,2086435.0,3379733.0,2020603.0,3445582.0,0.0,5465805.0,0.0,5466187.0,472314.0,4930534.0,295967.0,109273.38142000002,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,779.5199999999999,0.0,17886.0
26-03-2025 04:59:15,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.108,-26.9336301,-58.4663485,11033.627,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2846.48,0.0,0.0,2086435.0,3380393.0,2020603.0,3446242.0,0.0,5466465.0,0.0,5466847.0,472314.0,4931194.0,295967.0,109619.39031999999,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,779.5199999999999,0.0,17886.0
26-03-2025 05:09:30,0.0,153180.0,146205.0,0.0,0.0,0.0,0.0,0.0,,,150909.0,127172.0,,,0.07200000000000001,-26.9336348,-58.4663438,11007.27804,8953.000699999999,60.403679999999994,42233.89680000001,1193.35,2695.1391999999996,1676.4424,8329.7,60.404399999999995,63.74400000000001,27853.7766,2471.2225999999996,2852.1376,0.0,0.0,2086435.0,3380993.0,2020603.0,3446842.0,0.0,5467065.0,0.0,5467447.0,472314.0,4931794.0,295967.0,109598.69896,579.5652777777777,561.2786111111111,148.20294,0.0,0.0,131.19833333333332,,0.0,0.0,776.28,0.0,17886.0
