DATE/TIME(America/Asuncion),Flow Rate Prop. BR,Flow Rate Prop. CNT,Flow Rate Prop. STB,Trip Volume Prop. BR,Trip Volume Prop. CNT,Trip Volume Prop. STB,Flow Rate Gen. 1,Flow Rate Gen. 2,Trip Volume Gen. 1,Trip Volume Gen. 2,RPM Prop. BR,RPM Prop. CNT,RPM Prop. STB,TK 1 BR,TK 2 BR,TK 3 BR,TK Diario BR,TK 1 STB,TK 2 STB,TK 3 STB,TK Diario STB,RPM Gen. 1,RPM Gen. 2,Latitud,Longitud,Velocidad,Flow Carga Diario,Flow Carga Barcaza,Carga Diario,Carga Barcaza,Remanencia Total,Caudalímetros Total,Horas Maquina Prop. BR,Horas Maquina Prop. CNT,Horas Maquina Prop. STB,Horas Maquina Gen. 1,Horas Maquina Gen. 2,Presion Comb. Prop. BR,Presion Comb. Prop. CNT,Presion Comb. Prop. STB,Presion Comb. Gen. 1,Presion Comb. Gen. 2,Presion Aceite Prop. BR,Presion Aceite Prop. CNT,Presion Aceite Prop. STB,Presion Aceite Gen. 1,Presion Aceite Gen. 2,Temp. Refrig. Prop. BR,Temp. Refrig. Prop. CNT,Temp. Refrig. Prop. STB,Temp. Refrig. Gen. 1,Temp. Refrig. Gen. 2,Temp. Aceite Prop. BR,Temp. Aceite Prop. CNT,Temp. Aceite Prop. STB,Temp. Aceite Gen. 1,Temp. Aceite Gen. 2,% Carga Motor Prop. BR,% Carga Motor Prop. STB,% Carga Motor Prop. CNT,% Carga Motor Gen. 1,% Carga Motor Gen. 2,Voltaje Alt. Prop. BR,Voltaje Alt. Prop. CNT,Voltaje Alt. Prop. STB,Voltaje Alt. Gen. 1,Voltaje Alt. Gen. 2,TK Gen. Aux,Flow Rate Gen. Aux,Trip Volume Gen. Aux
01-02-2025 12:03:07,0.0,0.0,0.0,275006.0,254631.0,246321.0,,,,,0.0,0.0,0.0,22219.281000000003,18740.6695,20376.733,5328.8504,21826.6345,20462.582,21297.1525,5210.456800000001,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135462.3597,,37366.09777777778,35362.6,36316.4,,,5.221368,5.221368,0.0,,,0.0,0.0,0.0,,,73.0,73.0,74.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.95,24.7,24.95,,,613.4898,0.0,154.0
01-02-2025 12:13:21,0.0,0.0,0.0,275006.0,254631.0,246321.0,,,,,0.0,0.0,0.0,22219.281000000003,18740.6695,20376.733,5328.8504,21826.6345,20462.582,21233.4005,5192.2424,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135380.39330000003,,37366.09777777778,35362.6,36316.4,,,5.221368,5.221368,0.0,,,0.0,0.0,0.0,,,73.0,73.0,73.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.95,24.75,24.9,,,609.168,0.0,154.0
01-02-2025 12:23:34,0.0,0.0,0.0,275006.0,254631.0,246321.0,,,,,0.0,0.0,0.0,22219.281000000003,18740.6695,20376.733,5347.0648,21826.6345,20462.582,21297.1525,5192.2424,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135462.3597,,37366.09777777778,35362.6,36316.4,,,3.480912,5.221368,0.0,,,0.0,0.0,0.0,,,72.0,72.0,73.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.95,24.7,24.9,,,613.4898,0.0,154.0
01-02-2025 12:33:50,0.0,0.0,0.0,275006.0,254631.0,246321.0,,,,,0.0,0.0,0.0,22133.953499999996,18646.747000000003,20316.965500000002,5328.8504,21826.6345,20462.582,21297.1525,5192.2424,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135205.12780000002,,37366.09777777778,35362.6,36316.4,,,1.160304,5.221368,0.0,,,0.0,0.0,0.0,,,72.0,71.0,72.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.9,24.75,24.9,,,604.9490999999999,0.0,154.0
01-02-2025 12:44:04,0.0,0.0,0.0,275006.0,254631.0,246321.0,,,,,0.0,0.0,0.0,22219.281000000003,18740.6695,20376.733,5347.0648,21826.6345,20462.582,21297.1525,5210.456800000001,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135480.5741,,37366.09777777778,35362.6,36316.4,,,0.580152,5.221368,0.0,,,0.0,0.0,0.0,,,71.0,70.0,71.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.95,24.75,24.9,,,609.168,0.0,154.0
01-02-2025 12:53:17,0.0,0.0,0.0,275006.0,254631.0,246321.0,,,,,0.0,0.0,0.0,22219.281000000003,18740.6695,20316.965500000002,5347.0648,21735.6665,20362.398,21233.4005,5174.028,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135129.4738,,37366.09777777778,35362.6,36316.4,,,0.0,5.221368,0.0,,,0.0,0.0,0.0,,,71.0,69.0,71.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.9,24.75,24.9,,,609.168,0.0,154.0
01-02-2025 13:03:31,0.0,0.0,0.0,275006.0,254631.0,246321.0,,,,,0.0,0.0,0.0,22219.281000000003,18740.6695,20440.485,5382.3552,21735.6665,20462.582,21297.1525,5192.2424,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135470.43409999998,,37366.09777777778,35362.6,36316.4,,,0.0,5.221368,0.0,,,0.0,0.0,0.0,,,70.0,68.0,70.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.95,24.7,24.95,,,609.168,0.0,154.0
01-02-2025 13:13:41,0.0,0.0,0.0,275006.17750003736,254631.38016752168,246321.1254454342,,,,,0.0,0.0,0.0,22219.281000000003,18740.6695,20500.2525,5400.5696,21735.6665,20462.582,21233.4005,5192.2424,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135484.664,,37366.09777777778,35362.6,36316.4,,,0.0,5.221368,0.0,,,0.0,0.0,0.0,,,70.0,67.0,70.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.95,0.0,24.95,,,609.168,0.0,154.0
01-02-2025 13:23:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20376.733,5347.0648,21644.698500000002,20462.582,21233.4005,5192.2424,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135216.6717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.168,0.0,154.0
01-02-2025 13:33:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5347.0648,21553.730499999998,20362.398,21233.4005,5174.028,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,134947.53780000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.168,0.0,154.0
01-02-2025 13:43:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5347.0648,21644.698500000002,20462.582,21297.1525,5192.2424,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135220.6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.168,0.0,154.0
01-02-2025 13:53:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20376.733,5347.0648,21644.698500000002,20462.582,21233.4005,5192.2424,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135216.6717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.168,0.0,154.0
01-02-2025 14:03:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5347.0648,21644.698500000002,20362.398,21233.4005,5174.028,,,-25.426586151123047,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135038.5058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.168,0.0,154.0
01-02-2025 14:13:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20376.733,5347.0648,21735.6665,20462.582,21297.1525,5192.2424,,,-25.426530838012695,-57.57280349731445,0.0,0.0,0.0,476472.0,10969.0,135371.39169999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4898,0.0,154.0
01-02-2025 14:23:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20376.733,5347.0648,21826.6345,20562.766000000003,21297.1525,5192.2424,,,-25.426530838012695,-57.57280349731445,0.0,0.0,0.0,476472.0,10969.0,135562.5437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
01-02-2025 14:33:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20376.733,5347.0648,21826.6345,20562.766000000003,21356.92,5210.456800000001,,,-25.426624298095703,-57.572818756103516,0.0056958438327786845,0.0,0.0,476472.0,10969.0,135640.52560000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4898,0.0,154.0
01-02-2025 14:43:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5347.0648,21735.6665,20462.582,21233.4005,5192.2424,,,-25.4266357421875,-57.57282638549805,0.0,0.0,0.0,476472.0,10969.0,135247.8722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4898,0.0,154.0
01-02-2025 14:53:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18840.8535,20376.733,5347.0648,21735.6665,20462.582,21297.1525,5192.2424,,,-25.42664909362793,-57.57283401489258,0.0,0.0,0.0,476472.0,10969.0,135471.5757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
01-02-2025 15:03:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22133.953499999996,18646.747000000003,20316.965500000002,5328.8504,21644.698500000002,20362.398,21233.4005,5174.028,,,-25.4266357421875,-57.57288360595703,0.19911027693489722,0.0,0.0,476472.0,10969.0,134841.04140000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4898,0.0,154.0
01-02-2025 15:14:41,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5347.0648,21735.6665,20462.582,21297.1525,5174.028,,,-25.4266414642334,-57.57286071777344,0.0,0.0,0.0,476472.0,10969.0,135293.4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4898,0.0,154.0
01-02-2025 15:24:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20376.733,5347.0648,21735.6665,20462.582,21297.1525,5174.028,,,-25.426555633544922,-57.57284927368164,0.0,0.0,0.0,476472.0,10969.0,135353.17729999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
01-02-2025 15:34:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5347.0648,21644.698500000002,20362.398,21233.4005,5174.028,,,-25.426666259765625,-57.572906494140625,0.0,0.0,0.0,476472.0,10969.0,135038.5058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
01-02-2025 15:44:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5328.8504,21735.6665,20462.582,21297.1525,5192.2424,,,-25.426666259765625,-57.572906494140625,0.0,0.0,0.0,476472.0,10969.0,135293.4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4898,0.0,154.0
01-02-2025 15:54:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20376.733,5347.0648,21735.6665,20462.582,21297.1525,5192.2424,,,-25.426799774169922,-57.57281494140625,0.0,0.0,0.0,476472.0,10969.0,135371.39169999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
01-02-2025 16:04:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5328.8504,21644.698500000002,20362.398,21233.4005,5174.028,,,-25.426769256591797,-57.57290267944336,0.5665002779386062,0.0,0.0,476472.0,10969.0,135020.29140000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.4898,0.0,154.0
01-02-2025 16:14:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5347.0648,21735.6665,20462.582,21297.1525,5174.028,,,-25.42670249938965,-57.57293701171875,0.0,0.0,0.0,476472.0,10969.0,135293.4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
01-02-2025 16:24:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22219.281000000003,18740.6695,20316.965500000002,5328.8504,21735.6665,20462.582,21297.1525,5192.2424,,,-25.426753997802734,-57.57284927368164,0.0,0.0,0.0,476472.0,10969.0,135293.4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
01-02-2025 16:34:44,,,,275006.17750003736,254631.38016752168,246321.1254454342,,,,,,,,22310.297,18840.8535,20376.733,5347.0648,21735.6665,20562.766000000003,21297.1525,5192.2424,,,-25.426753997802734,-57.57284927368164,0.0,0.0,0.0,476472.0,10969.0,135662.7757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
01-02-2025 16:44:34,37.8,35.2,35.2,275009.0,254634.0,246324.0,,,,,649.0,649.5,653.2,22133.953499999996,18840.8535,20376.733,5347.0648,21644.698500000002,20562.766000000003,21297.1525,5155.8135999999995,,,-25.427059173583984,-57.57266616821289,0.6172308206045379,0.0,0.0,476472.0,10969.0,135359.0354,,37366.2,35362.7,36316.55111111111,,,37.70988,41.190791999999995,29.587752000000002,,,55.114439999999995,54.534288,50.473224,,,67.0,61.0,65.0,,,0.0,0.0,0.0,,,34.0,14.0,0.0,,,24.8,24.65,24.75,,,613.4898,0.0,154.0
01-02-2025 16:54:56,35.2,35.2,35.2,275016.0,254641.0,246331.0,,,,,650.5,650.8,650.2,22219.281000000003,18840.8535,20376.733,5328.8504,21644.698500000002,20362.398,21233.4005,5155.8135999999995,,,-25.431921005249023,-57.566917419433594,0.0,0.0,0.0,476472.0,10969.0,135162.02850000001,,37366.4,35362.9,36316.7,,,40.030488,40.61064,31.328208000000004,,,49.31292,52.793832,44.671704,,,74.0,68.0,73.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.65,24.8,,,617.7087,0.0,154.0
01-02-2025 17:05:16,35.2,35.2,35.2,275022.0,254646.0,246337.0,,,,,650.2,650.0,650.0,22219.281000000003,18740.6695,20316.965500000002,5328.8504,21644.698500000002,20462.582,21233.4005,5119.3848,,,-25.432077407836914,-57.567867279052734,1.9405866158988885,0.0,0.0,476472.0,10969.0,135065.8322,,37366.55111111111,35363.04888888889,36316.9,,,40.030488,40.61064,31.328208000000004,,,46.992312000000005,48.732768,42.351096,,,75.0,73.0,74.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.6,24.8,,,617.7087,0.0,154.0
01-02-2025 17:15:36,35.2,35.2,35.2,275028.0,254652.0,246342.0,,,,,650.2,650.5,650.2,22219.281000000003,18740.6695,20316.965500000002,5311.774399999999,21644.698500000002,20462.582,21233.4005,5137.599200000001,,,-25.430322647094727,-57.569725036621094,2.344287818160961,0.0,0.0,476472.0,10969.0,135066.9706,,37366.70222222222,35363.24888888889,36317.04888888889,,,39.450336,40.61064,31.908360000000002,,,45.832008,46.41216,41.190791999999995,,,76.0,74.0,76.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.75,24.55,24.8,,,617.7087,0.0,154.0
01-02-2025 17:24:53,64.2,35.2,35.9,275035.0,254658.0,246348.0,,,,,880.0,651.2,709.2,22219.281000000003,18740.6695,20376.733,5328.8504,21644.698500000002,20462.582,21233.4005,5100.031999999999,,,-25.4298152923584,-57.56943130493164,0.0,0.0,0.0,476472.0,10969.0,135106.24690000003,,37366.897777777776,35363.4,36317.2,,,49.31292,38.290032000000004,31.908360000000002,,,54.534288,44.671704,44.091552,,,77.0,76.0,78.0,,,0.0,0.0,0.0,,,38.0,29.0,23.0,,,24.7,24.5,24.8,,,617.7087,0.0,154.0
01-02-2025 17:35:14,35.2,35.2,35.2,275041.0,254665.0,246355.0,,,,,650.2,650.8,649.5,22219.281000000003,18840.8535,20376.733,5293.56,21735.6665,20562.766000000003,21297.1525,5155.8135999999995,,,-25.43222999572754,-57.56645965576172,2.0393666391298146,0.0,0.0,476472.0,10969.0,135481.8261,,37367.04888888889,35363.55111111111,36317.4,,,39.450336,40.61064,31.328208000000004,,,45.832008,45.251856000000004,39.450336,,,75.0,74.0,76.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.65,24.75,,,617.7087,0.0,154.0
01-02-2025 17:45:34,35.2,80.1,87.4,275047.0,254671.0,246361.0,,,,,955.8,935.0,892.2,22310.297,18646.747000000003,20500.2525,5488.2264000000005,21735.6665,20362.398,21233.4005,4991.884,,,-25.431978225708008,-57.56633377075195,0.0,0.0,0.0,476472.0,10969.0,135268.87190000003,,37367.2,35363.75111111111,36317.55111111111,,,39.450336,48.732768,38.870184,,,45.251856000000004,53.954136000000005,50.473224,,,77.0,76.0,78.0,,,0.0,0.0,0.0,,,0.0,55.0,43.0,,,24.9,24.4,24.7,,,609.168,0.0,154.0
01-02-2025 17:55:56,193.0,294.8,297.3,275055.0,254679.0,246368.0,,,,,844.0,889.8,1357.5,22310.297,18646.747000000003,20253.213499999998,5328.8504,21826.6345,20562.766000000003,21233.4005,5082.956,,,-25.43172836303711,-57.566749572753906,0.07974181365890158,0.0,0.0,476472.0,10969.0,135244.86490000002,,37367.4,35363.9,36317.7,,,54.534288,50.473224,46.41216,,,58.0152,55.114439999999995,52.793832,,,77.0,76.0,79.0,,,0.0,0.0,0.0,,,58.0,83.0,47.0,,,24.7,24.3,24.6,,,613.4898,0.0,154.0
01-02-2025 18:05:14,82.5,35.2,35.2,275062.0,254686.0,246376.0,,,,,650.8,649.2,649.8,22219.281000000003,18740.6695,20376.733,5328.8504,21735.6665,20562.766000000003,21297.1525,5100.031999999999,,,-25.43006134033203,-57.56963348388672,5.066231366103956,0.0,0.0,476472.0,10969.0,135361.1509,,37367.55111111111,35364.04888888889,36317.9,,,51.053376,40.030488,31.328208000000004,,,55.694592,44.091552,38.870184,,,75.0,75.0,76.0,,,0.0,0.0,0.0,,,67.0,0.0,0.0,,,24.75,24.55,24.85,,,617.7087,0.0,154.0
01-02-2025 18:15:35,35.2,35.2,35.2,275068.0,254692.0,246382.0,,,,,650.5,648.2,649.5,22219.281000000003,18740.6695,20376.733,5311.774399999999,21644.698500000002,20362.398,21233.4005,5082.956,,,-25.431184768676758,-57.568031311035156,1.0490253790414639,0.0,0.0,476472.0,10969.0,134971.91090000002,,37367.69777777778,35364.24888888889,36318.04888888889,,,39.450336,40.61064,31.328208000000004,,,45.251856000000004,44.671704,39.450336,,,75.0,75.0,76.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.65,24.8,,,617.7087,0.0,154.0
01-02-2025 18:25:55,35.2,35.2,35.2,275075.0,254698.0,246388.0,,,,,649.5,649.2,650.2,22133.953499999996,18646.747000000003,20316.965500000002,5275.345600000001,21644.698500000002,20462.582,21233.4005,5119.3848,,,-25.430946350097656,-57.56850051879883,0.0,0.0,0.0,476472.0,10969.0,134833.0774,,37367.90222222222,35364.4,36318.2,,,39.450336,40.61064,31.328208000000004,,,45.832008,44.671704,40.030488,,,75.0,75.0,76.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.9,24.55,24.75,,,617.7087,0.0,154.0
01-02-2025 18:36:15,35.2,35.2,35.2,275081.0,254704.0,246394.0,,,,,650.8,651.2,649.8,22133.953499999996,18646.747000000003,20316.965500000002,5275.345600000001,21644.698500000002,20462.582,21297.1525,5119.3848,,,-25.43115234375,-57.568138122558594,0.026101635503353815,0.0,0.0,476472.0,10969.0,134896.8294,,37368.04888888889,35364.6,36318.4,,,39.450336,40.030488,31.328208000000004,,,45.832008,44.671704,40.030488,,,76.0,75.0,76.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.6,24.75,,,617.7087,0.0,154.0
01-02-2025 18:45:34,35.2,35.2,35.2,275086.0,254709.0,246399.0,,,,,650.2,649.0,648.8,22219.281000000003,18646.747000000003,20316.965500000002,5293.56,21644.698500000002,20562.766000000003,21297.1525,5100.031999999999,,,-25.43115234375,-57.568138122558594,0.0,0.0,0.0,476472.0,10969.0,135081.2025,,37368.2,35364.75111111111,36318.55111111111,,,39.450336,40.030488,31.328208000000004,,,45.832008,45.251856000000004,40.030488,,,75.0,74.0,76.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.65,24.85,,,617.7087,0.0,154.0
01-02-2025 18:55:54,35.2,35.2,35.2,275092.0,254716.0,246406.0,,,,,649.0,652.0,649.2,22133.953499999996,18646.747000000003,20253.213499999998,5275.345600000001,21735.6665,20562.766000000003,21297.1525,5119.3848,,,-25.43121337890625,-57.568058013916016,0.0,0.0,0.0,476472.0,10969.0,135024.2294,,37368.4,35364.9,36318.7,,,39.450336,40.030488,31.328208000000004,,,46.41216,45.251856000000004,40.030488,,,75.0,74.0,75.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.65,24.8,,,617.7087,0.0,154.0
01-02-2025 19:06:14,35.2,35.2,35.2,275098.0,254722.0,246412.0,,,,,649.5,650.8,649.0,22219.281000000003,18740.6695,20316.965500000002,5275.345600000001,21735.6665,20562.766000000003,21297.1525,5100.031999999999,,,-25.431137084960938,-57.567996978759766,0.0,0.0,0.0,476472.0,10969.0,135247.8786,,37368.55111111111,35365.1,36318.9,,,39.450336,40.030488,31.328208000000004,,,46.41216,45.251856000000004,40.030488,,,74.0,74.0,76.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.8,24.6,24.85,,,617.7087,0.0,154.0
01-02-2025 19:16:35,35.2,35.2,35.2,275104.0,254728.0,246418.0,,,,,650.2,648.5,648.0,22219.281000000003,18646.747000000003,20316.965500000002,5275.345600000001,21826.6345,20562.766000000003,21297.1525,5100.031999999999,,,-25.431137084960938,-57.567996978759766,0.0,0.0,0.0,476472.0,10969.0,135244.9241,,37368.75111111111,35365.24888888889,36319.04888888889,,,39.450336,40.030488,31.328208000000004,,,46.41216,45.251856000000004,40.030488,,,75.0,74.0,75.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.8,24.6,24.8,,,617.7087,0.0,154.0
01-02-2025 19:25:55,35.2,35.2,35.2,275110.0,254734.0,246424.0,,,,,648.8,650.5,649.5,22133.953499999996,18646.747000000003,20316.965500000002,5275.345600000001,21735.6665,20462.582,21297.1525,5100.031999999999,,,-25.431137084960938,-57.567996978759766,0.0,0.0,0.0,476472.0,10969.0,134968.4446,,37368.897777777776,35365.4,36319.2,,,39.450336,40.030488,31.328208000000004,,,46.41216,45.251856000000004,40.030488,,,75.0,74.0,75.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.65,24.85,,,617.7087,0.0,154.0
01-02-2025 19:36:15,35.2,35.2,35.2,275116.0,254740.0,246429.0,,,,,651.5,650.0,649.5,22219.281000000003,18740.6695,20316.965500000002,5275.345600000001,21735.6665,20462.582,21297.1525,5082.956,,,-25.429950714111328,-57.56989669799805,0.0,0.0,0.0,476472.0,10969.0,135130.6186,,37369.04888888889,35365.6,36319.4,,,39.450336,40.61064,31.328208000000004,,,45.832008,45.251856000000004,40.030488,,,75.0,74.0,75.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.8,24.55,24.75,,,617.7087,0.0,154.0
01-02-2025 19:46:35,35.2,35.2,35.2,275122.0,254746.0,246435.0,,,,,649.8,650.8,650.2,22219.281000000003,18740.6695,20376.733,5275.345600000001,21644.698500000002,20462.582,21233.4005,5082.956,,,-25.429950714111328,-57.56989669799805,0.0,0.0,0.0,476472.0,10969.0,135035.66610000003,,37369.24888888889,35365.75111111111,36319.55111111111,,,39.450336,40.030488,31.328208000000004,,,46.41216,45.251856000000004,40.030488,,,75.0,74.0,75.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.65,24.85,,,621.7218,0.0,154.0
01-02-2025 19:56:58,35.2,35.2,35.2,275128.0,254752.0,246442.0,,,,,649.5,649.5,650.2,22219.281000000003,18740.6695,20316.965500000002,5275.345600000001,21644.698500000002,20362.398,21233.4005,5064.7416,,,-25.42994499206543,-57.56992721557617,0.0,0.0,0.0,476472.0,10969.0,134857.5002,,37369.4,35365.9,36319.75111111111,,,39.450336,40.030488,31.328208000000004,,,46.41216,45.251856000000004,40.61064,,,75.0,74.0,75.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.8,24.55,24.75,,,617.7087,0.0,154.0
01-02-2025 20:06:16,35.2,35.2,35.2,275134.0,254758.0,246447.0,,,,,649.5,652.0,650.0,22133.953499999996,18840.8535,20440.485,5293.56,21462.7625,20162.030000000002,21297.1525,5008.96,,,-25.42793083190918,-57.571964263916016,9.867593681127973,0.0,0.0,476472.0,10969.0,134639.757,,37369.55111111111,35366.1,36319.9,,,39.450336,40.030488,31.328208000000004,,,45.251856000000004,44.671704,39.450336,,,76.0,75.0,76.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.9,24.6,24.85,,,617.7087,0.0,154.0
01-02-2025 20:16:36,35.2,35.2,35.2,275140.0,254764.0,246453.0,,,,,600.0,600.5,388.0,22219.281000000003,18740.6695,20376.733,5258.2696,21735.6665,20462.582,21233.4005,5064.7416,,,-25.426681518554688,-57.572879791259766,0.0,0.0,0.0,476472.0,10969.0,135091.34369999997,,37369.75111111111,35366.24888888889,36320.04888888889,,,35.969424,37.129728,24.366384,,,41.190791999999995,40.61064,27.267144,,,75.0,74.0,75.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.85,24.55,24.95,,,621.7218,0.0,154.0
01-02-2025 20:26:44,0.0,0.0,0.0,275141.1690555697,254764.95383421137,246454.24466767965,,,,,0.0,0.0,0.0,22133.953499999996,18646.747000000003,20316.965500000002,5241.1936,21644.698500000002,20362.398,21233.4005,5082.956,,,-25.426668167114258,-57.572879791259766,0.0,0.0,0.0,476472.0,10969.0,134662.31260000003,,37369.75111111111,35366.24888888889,36320.04888888889,,,5.221368,5.80152,0.0,,,0.0,0.0,0.0,,,74.0,74.0,75.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,24.9,0.0,24.9,,,617.7087,0.0,154.0
01-02-2025 20:36:44,,,,275141.1690555697,254764.95383421137,246454.24466767965,,,,,,,,22133.953499999996,18646.747000000003,20316.965500000002,5241.1936,21735.6665,20462.582,21297.1525,5082.956,,,-25.426668167114258,-57.572879791259766,0.0,0.0,0.0,476472.0,10969.0,134917.2166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7087,0.0,154.0
